gene_names	embryonic_day_145_female	embryonic_day_145_female_rep1	embryonic_day_145_female_rep2	embryonic_day_145_male	embryonic_day_145_male_rep1	embryonic_day_145_male_rep2	embryonic_day_115_female	embryonic_day_115_female_rep1	embryonic_day_115_female_rep2	embryonic_day_115_male	embryonic_day_115_male_rep1	embryonic_day_115_male_rep2
ENSMUSG00000102632	Gm37786	-0.465179421983638	-0.331085423703254	-0.495158500029284	-0.124437473763098	-0.0284427307622117	-0.0346210053710543	-0.543082561320396	-0.925377352650504	-0.99584968985528	-0.195778682444722	-0.430998331097783	-0.649338270278243
ENSMUSG00000038510	Rpf2	5.99410969342516	6.0577986887381	5.9817036373021	6.19512475553309	6.29836812996209	6.36324790266453	6.39288271136905	6.3478549977217	6.35892862480053	6.24377827618303	6.27908417179622	6.30450380690134
ENSMUSG00000019837	Gtf3c6	7.47299918721769	7.53004569181069	7.45849476423877	7.4697230409848	7.65825762731257	7.61039699219943	7.90372195815289	7.92604073806359	7.94515211110931	7.92040803439513	7.9028251360675	7.89285362319056
ENSMUSG00000075232	Amd1	6.10019796320892	6.29101891342231	6.21353837008938	6.41091006397273	6.59440285241319	6.62371672500073	7.19227357548617	7.05933713309055	7.09700731317734	6.97355568848348	6.90979712172516	6.88692830184732
ENSMUSG00000038481	Cdk19	6.17756920338753	5.88298292675481	5.87494169779029	6.32113162770154	6.11053882808908	6.02836403287991	4.79020893117465	4.95037646116705	4.82790934518751	4.84069986674891	4.97666130910124	4.93332703785729
ENSMUSG00000038446	Cdc40	5.98920569819836	6.14961769628854	6.13003618293521	6.35032649308948	6.40070406444714	6.40725513376201	6.21303796398739	6.2208239424347	6.13322776351658	6.10783928278546	6.15420115458595	6.05415227804825
ENSMUSG00000019831	Wasf1	6.77690233855878	6.7612451491201	6.73517899043441	6.54965275660945	6.2882585069888	6.29279300175162	6.26812854118285	6.24166880394622	6.24854298131062	6.27955320496487	6.27672724433748	6.22367807401033
ENSMUSG00000038417	Fig4	5.47774892306367	5.37574156000681	5.3180926536499	5.7826165569698	5.63374424599363	5.71295863018312	4.79669971603214	4.94482722653871	4.83307845156354	4.71442208563428	4.89596445790809	4.86718905814827
ENSMUSG00000091415	Ak9	-0.315328088044673	-0.752526684063529	-0.805830800208522	0.137158381563083	0.104015993773618	-0.190677128929192	-1.20404301180689	-0.790572349590498	-1.09345741273165	-0.876561532084086	-1.3994045408318	-0.90084912355384
ENSMUSG00000019826	Zbtb24	4.59474320792006	4.53269110387316	4.55209211261741	4.75129257573878	4.84552860738314	4.60446737807353	4.27528153970907	4.28680627641002	4.14132302105454	4.25922572198846	4.25026055852152	4.34679022190557
ENSMUSG00000019823	Mical1	4.71890927812031	4.82655123447033	4.71774458040328	4.48285762655331	4.58555938704099	4.65121078412774	4.56369317382105	4.86433819763909	4.59198962365129	4.7713028492655	4.90560476207654	4.79658593162676
ENSMUSG00000019822	Smpd2	3.84480054198697	4.10271759848656	3.91849384361272	3.68099172445259	4.05507868388935	3.79932048984405	4.25109469452873	4.29028698393332	4.19418936241977	4.1653172895864	4.23538757701859	4.45714594703223
ENSMUSG00000078451	Ppil6	1.511483298099	1.53538418971965	1.90133297254759	2.18839087086463	2.04732220572726	2.24953376113553	1.45856468801351	1.60366915492668	1.27990250072299	1.57207748499115	1.58611529403329	1.19684649270376
ENSMUSG00000019818	Cd164	6.64157915007172	6.65353846400178	6.57083154733908	6.89950500043734	6.84453161701378	6.89096840611158	7.11064476110565	7.00437081286581	7.12648681107009	6.97964499130292	6.9062632552824	6.98559636523106
ENSMUSG00000075225	Ccdc162	-0.216284771836452	-0.400381415490461	-0.763346206276115	-0.272007421852063	-0.23872984519058	-0.44580174767205	-0.780250078543105	-0.653779679846899	-0.877185500414907	-1.0036642698265	-0.568085254591139	-0.786795052699969
ENSMUSG00000019813	Cep57l1	2.82908173175052	2.93876904652176	2.78861793652656	3.13282289502502	3.15379871717341	3.20858138053157	3.21861029713331	3.21370054684266	3.14769064509035	3.34032414777196	3.11542017404073	3.04648740812532
ENSMUSG00000038332	Sesn1	6.16235770740494	5.89990538137625	5.93769811844309	6.29770596681869	6.12589593624526	6.20100394379737	4.948595500267	5.02799603398529	5.07029668186998	4.89643680375904	4.9004402179638	4.99506352971409
ENSMUSG00000071324	Armc2	1.80760453293181	1.62176684102035	1.51621256573218	2.00117058670039	1.90407946079458	1.63594166781134	0.701040101203031	0.455731392441134	0.581066547648653	0.480990107592472	0.642952165809824	0.524477916350335
ENSMUSG00000085666	Gm9855	0.430100116873817	0.797451391589853	0.620403481774293	-0.570134322988185	0.893771184268779	0.248353933736684	0.495914966831581	1.08077128642968	0.584835461348206	0.748385919298304	1.19241684750223	1.13690209234435
ENSMUSG00000048756	Foxo3	4.8860105934357	4.69195489663154	4.62525929162583	4.6192739252919	4.36050503736681	4.43020731767231	3.97816904130882	3.88631614704798	3.95443113974543	4.10474780466846	4.20751075289403	4.11014744472834
ENSMUSG00000038302	Lace1	2.5800704269109	2.42373908434812	2.45847535250162	2.81250177243453	2.62645249788993	2.68203427630853	2.69374851499973	2.78494308526881	2.70835218288443	2.44272128509363	2.48131917835126	2.39797899314439
ENSMUSG00000019804	Snx3	7.92336869625015	7.9696807990044	7.97334949012873	7.68398817402607	7.57952305838803	7.66648204590543	8.04680624632342	8.03447535391686	8.05010490079312	8.03372165012208	7.90963322744715	7.90012454552989
ENSMUSG00000019803	Nr2e1	6.85904857124282	7.23148180033529	7.07813338975856	6.67950384048806	7.01367315734428	6.98986573925604	7.67516852898752	7.57285047563946	7.55402853379798	7.58129117956183	7.49989138859891	7.47466319693613
ENSMUSG00000038280	Ostm1	4.39199481095177	4.4119039850133	4.38715208630856	4.50928878270598	4.56802650173757	4.54506578436671	4.07956028605316	4.26513609636392	4.25059311224373	4.16026906158068	4.04927435810607	4.04058198137876
ENSMUSG00000019802	Sec63	6.1212908628162	6.13592409763471	6.02852896834354	6.35459300381575	6.30875561411133	6.27837616152902	6.05220730376425	6.14940508469041	6.05592039929383	5.9997413329999	5.98561350436732	6.06993483891096
ENSMUSG00000044770	Scml4	2.50846940825139	2.38036330143639	2.20836153444749	2.50532059877989	2.49567485978865	2.29527332505612	-0.365984652365405	-0.171700103104868	-0.260001216181482	-0.0891361266043127	0.234359851229936	0.0534738290643837
ENSMUSG00000038248	Sobp	5.58317272129624	5.23941983419255	5.23644837373513	5.43889405013645	5.0425174767714	4.99790392128421	3.86245992693964	4.01105366539899	3.74554321024855	3.92769589512651	3.97755487235456	3.94723225108305
ENSMUSG00000045008	9030612E09Rik	1.45450401953629	1.09163156140812	1.47334972225638	1.77513737038824	1.79922134807412	1.42027482533135	0.962192363544666	1.24865312572275	1.28425917407582	0.50011743028417	0.8465674357324	1.09147969565102
ENSMUSG00000038240	Pdss2	2.88547657696854	2.8186008164325	2.91201010119352	2.57303142894104	2.87310672353435	2.80052233062534	2.8473872300549	2.9604137482655	2.86279043615735	2.99149212593481	3.01456705042072	2.95441449493472
ENSMUSG00000094955	Gm3699	7.07406009443131	6.78954435891336	6.79538255202247	7.01944710773251	7.26709147391868	7.05139439385635	7.20114581701439	7.45255172651729	7.01680088177627	7.62901963803396	7.80380500754375	7.88051600144675
ENSMUSG00000038214	Bend3	5.02521409567613	5.22932123431099	5.03233329793186	4.61639701843474	4.6793044088729	4.73480053168099	5.55442270148156	5.40649328102587	5.3672971894396	5.46684380080283	5.43142446137887	5.42429625360529
ENSMUSG00000019797	1700021F05Rik	5.58463024755046	5.52709036749435	5.53199760499918	5.62352836182224	5.55602311783109	5.71996688089235	5.47520861294253	5.48569831919266	5.51031921600533	5.38804270534892	5.35304177224275	5.43377507838765
ENSMUSG00000047139	Cd24a	10.8848171532476	10.6354105453606	10.635448304235	11.1018425770992	10.9075612786026	10.9397737333531	9.52242118878221	9.68007313028303	9.67599569246022	9.55387681822343	9.77037146729677	9.67919412624773
ENSMUSG00000019863	Qrsl1	4.0318168747248	4.11561138689951	4.1201494565231	4.59898552671446	4.65931597302147	4.69998881734617	4.20012217086258	4.06296551459098	4.1871528898771	3.98829137326131	4.07535752010493	4.05452220667558
ENSMUSG00000019864	Rtn4ip1	4.33849422159859	4.41211307951794	4.18218577982327	4.25525571329545	4.26258468443017	4.1554848570021	4.48155774365356	4.4460635298872	4.49549719071666	4.50966045092973	4.47092516023882	4.33357568365653
ENSMUSG00000019866	Aim1	-0.409469250168335	-1.16313881193338	-0.560637772185942	-0.577417560833752	-0.762791342448097	-0.425728010047369	-0.911332054983291	-1.13807244840238	-1.08799774259363	-1.31812391401701	-1.18273612888685	-1.23691329925382
ENSMUSG00000038160	Atg5	5.61483837581406	5.63079020924521	5.6690475286334	5.5676684140508	5.57505337206033	5.58630434218117	6.01350636926075	6.04117831895654	6.12187099470449	6.03279362740807	5.98323769151773	6.01212803477654
ENSMUSG00000038151	Prdm1	0.186149527763042	0.448731652101444	0.10749753321489	0.887960316952174	0.364977944664172	0.721317909621238	1.07287429357795	1.16491595154832	1.0607333132931	1.01207894396728	0.901261301152903	1.09314769980989
ENSMUSG00000019849	Prep	6.59392840656401	6.68442218048135	6.60119563958991	6.46846566697333	6.4465995052752	6.52070852989313	7.09112767161146	7.06043311186498	7.09134597903921	7.09361928467295	7.05609220689566	6.99451638370448
ENSMUSG00000071317	Bves	1.07290740887605	1.35392733616029	1.33085771242129	1.44794445404338	1.18597552298628	1.41911524618791	1.78615296845394	1.70549959078843	1.55593533961861	2.34684766210169	1.98248874060292	1.98911657967306
ENSMUSG00000063804	Lin28b	2.6590035748403	2.82257914188934	2.71759944899958	3.35948560633207	3.7088305241336	3.53350673699646	5.31619906420154	5.10150502236574	5.18431770834409	5.24031697885523	4.90015435389856	4.81432476418678
ENSMUSG00000038822	Hace1	2.9054009609459	3.03320617030008	2.93584345085751	3.61550276321026	3.57138320057367	3.35739179649823	3.59223870355196	3.51811395667764	3.56796243323305	3.54220402534717	3.39552313146071	3.45433601274036
ENSMUSG00000056073	Grik2	5.12633286680266	4.83441360639306	4.83961005424963	5.55915189446469	5.51059266436977	5.49681302137683	3.6414823533431	3.63120720770684	3.6152066097658	3.61384388280361	3.71374974572305	3.61318952036168
ENSMUSG00000038774	Ascc3	4.6842994138689	4.54713234884618	4.36625006198257	5.18982939408438	5.01887187072028	5.04071347151893	4.95517021076965	4.98212774221506	4.9827737790514	4.87118429750855	4.81245179508253	4.78557893039957
ENSMUSG00000019913	Sim1	0.357827380144162	1.56152560690527	0.591167977616799	0.888986378731126	1.2272569309141	0.595261008812617	1.41507495211521	0.616760089241104	1.91516552693792	1.89626468651717	2.10534293799995	1.09206482023091
ENSMUSG00000019909	Fam162b	1.20810249729819	1.62433015879493	1.7366656107703	1.5513881321978	1.93336849478655	1.20364443152043	0.990932945359976	0.669753960875763	1.63387838831207	0.733006425952635	1.30610159720001	0.959479499073474
ENSMUSG00000019891	Dcbld1	3.62526351923765	3.74389456865673	3.72259083735675	3.45346189230499	3.65380336831402	3.7052631978866	3.95668221814811	4.06114228874689	3.8221854000265	3.82524939972504	3.96031017618057	3.80027715774076
ENSMUSG00000019861	Gopc	5.20215836019397	5.06329211514211	5.01210040294917	5.38205987753894	5.3388820395327	5.24370433525652	5.22509211731855	5.106557846584	5.14703677198766	5.09229675282948	5.12104534779113	5.11702409495096
ENSMUSG00000023068	Nus1	6.14163924039715	5.94851624118384	5.96276360461789	6.28861821389027	6.22893395404638	6.26122811655475	6.20925593635852	6.1598076759693	6.25620511661548	6.14599827780761	6.11456661561068	6.19091204131472
ENSMUSG00000038602	Slc35f1	6.8667593044903	6.77036404751448	6.71052925077084	6.91556867359001	6.84588662646039	6.83579795927655	6.24747142357913	6.37202252816402	6.26666938299455	6.32742887155441	6.44700097959786	6.47866015350544
ENSMUSG00000038594	Cep85l	4.43958594035202	3.9988560033372	4.06454794805345	4.88843861798559	4.64551410270735	4.6953187060828	3.11817143623952	3.24182100977965	3.03211618364212	3.45184540035678	3.65044997002318	3.42942871739304
ENSMUSG00000058298	Mcm9	3.05905128514985	3.45704370615547	3.35799842427032	3.31863013004101	3.48776668201334	3.38537759703189	3.94640306731801	3.84868848042106	3.93317793002457	3.87831991071234	4.01589989598141	3.6377252630597
ENSMUSG00000019857	Asf1a	6.25696145648853	6.36645576559047	6.35144200403157	6.58627212813625	6.65228674261353	6.69109421435417	6.75516702246613	6.66679811306995	6.7259783576626	6.6376467584695	6.67811275046761	6.59756153940717
ENSMUSG00000019856	Fam184a	3.26049632597541	3.31690762552363	3.33940633358156	3.82136916102195	3.86348449524953	3.77598463818492	3.42703756808523	3.37820592386079	3.2316353719932	3.48970216019077	3.26912334352547	3.37379601458903
ENSMUSG00000003746	Man1a	2.05510877695871	1.78211896202586	1.78150858284802	2.37885341970979	1.90215015930521	1.84649661398696	1.44230204196195	1.25055301097411	1.79243672800465	1.36022964246523	1.34929715448864	1.31319813492275
ENSMUSG00000038122	Tbc1d32	2.93796725526338	2.73526787966826	2.69569865172165	3.38625447641222	3.41358204247605	3.27930239208427	3.13416182196514	3.2432516230021	3.12786912505625	3.15850583725542	3.0479983223667	3.18276843742549
ENSMUSG00000047669	Msl3l2	3.6596900383461	3.54822365572926	3.62486798452096	3.71068286441801	3.48709583400646	3.85518605303028	3.33591395960074	3.33759121212097	3.35075855681108	3.41515567302316	3.59552684333663	3.64977929083862
ENSMUSG00000050953	Gja1	7.16894794663963	7.12573256120557	6.96647758210808	7.5914928296446	7.41294703904347	7.46025181616445	7.6478522522859	7.64993763781163	7.63751074313022	7.54817906424628	7.49601946623368	7.55061756383794
ENSMUSG00000019878	Hsf2	6.55858072543705	6.713171324409	6.70720229267007	6.98743766061542	7.06284718877381	7.06470234655843	6.6091963156706	6.56675131124111	6.56676273112735	6.5419487294806	6.60262122460709	6.52395601549595
ENSMUSG00000019877	Serinc1	7.99761755221473	7.79322027783226	7.76093501593112	8.44215393398136	8.25698893287833	8.28321437957475	7.13818914647646	7.25988435059067	7.26461245094701	7.17540363574855	7.3093328727227	7.24043364222704
ENSMUSG00000019876	Pkib	-0.549086957283937	-0.898997459292179	-0.992260044742501	-0.797089979608682	-0.939762629584742	-0.851644315227585	-1.06860260752473	-0.779467637327148	-0.983471829153384	-1.02379821372178	-1.18325552493683	-1.21749450823242
ENSMUSG00000019874	Fabp7	10.0602751265132	9.95795165007696	10.0683085407931	10.3075757208111	10.282940956262	10.3697392949129	8.99385961052988	9.1695496240331	9.21021364967336	9.01064421285024	9.29524442980478	9.29936491584488
ENSMUSG00000019872	Smpdl3a	4.15400727062372	3.86993981527463	3.70973488456297	4.64759307354172	4.54647264353982	4.52925528895017	3.82735874937703	3.99701768453082	3.89699428631086	3.74196786575423	3.94941916205875	3.79394510433393
ENSMUSG00000019920	Lims1	6.04592914847068	6.15583525517578	6.06158682553299	6.36842922175653	6.3966330959983	6.41725423419343	6.74005135297688	6.71315825852924	6.7470966427611	6.64945707558645	6.59425011834771	6.62253018602035
ENSMUSG00000003226	Ranbp2	6.39279799280182	6.26892559874299	6.08813773833813	7.0025944252339	7.01708637212584	7.08833829503313	6.99485275383202	6.94545617679412	6.9230136358871	6.89752604098781	6.93249005586464	6.88561663046675
ENSMUSG00000038010	Ccdc138	3.79709964846823	4.0650722046078	3.94070948525046	4.25538623190282	4.53162427079552	4.43779016558153	4.51626851006066	4.54453889186593	4.38390342256121	4.36234003991457	4.48548544888226	4.34327966330553
ENSMUSG00000003227	Edar	0.763579189753173	0.982801668909097	1.06103089225298	0.7686052019085	1.09984148204035	0.681406265407364	1.38627315594877	0.91073681722111	0.870601473265971	0.853562400939222	0.526844115595509	1.16823745943597
ENSMUSG00000055958	Gm9987	1.4337851371931	1.95944088396315	2.2231955218037	2.53998883832485	2.71939455933699	2.27375654961376	-1.59420012940632	-0.722993646666541	-0.283707456590957	0.059341135274483	-0.812519738903166	-0.275374421594314
ENSMUSG00000037990	Sh3rf3	5.0181228113399	4.73945563957151	4.70824780034619	4.79832903344063	4.51398084750434	4.38044603219691	2.04487024416532	2.2296833281586	2.13913821660201	2.13295608849457	2.32866399011552	2.58955558603829
ENSMUSG00000019917	Sept10	5.52183088271563	5.49920957572779	5.49271080279073	5.84720518478173	5.72104455826076	5.76005505569757	5.63575399466544	5.60511406090847	5.71180023153722	5.471226940801	5.49249925626229	5.43171361986255
ENSMUSG00000098188	Sowahc	4.67376501196724	4.60316515866121	4.63871012031215	4.72914066424407	4.6181209161732	4.58754070317338	4.51197001361672	4.57694094428436	4.42600991514636	4.50477662392236	4.39967949692556	4.46896154052184
ENSMUSG00000019916	P4ha1	5.14203519267697	4.9780154282197	4.98133205662798	5.42881322057585	5.09662234090929	5.08205769699247	5.79485273999362	5.4957780142329	5.53130292858225	5.98292192559144	5.47239402648909	5.46290193854362
ENSMUSG00000009654	Oit3	-0.682871050079424	-0.360055218426908	-0.783566785450322	-0.527420815344851	-0.572451306532482	-0.470341232549309	-0.43058280438381	0.0636475736664828	0.177536842968706	0.00844166796427004	0.341145724198032	-0.261008562605635
ENSMUSG00000009647	Mcu	3.06005911173829	3.03940546275762	3.22415410608392	3.33291028358262	3.266665753622	3.05574316080182	3.13973520755836	2.91178630579162	3.09069098130309	3.07221956492386	3.08761809525186	2.92847721846988
ENSMUSG00000020111	Micu1	4.55218337594795	4.51503328709307	4.51341080695163	4.50124992870749	4.50299774929659	4.55836709918821	4.33665438074745	4.39659074532752	4.38699774391846	4.41823376441788	4.47089213474697	4.43084180793277
ENSMUSG00000020109	Dnajb12	5.22446537704315	5.28025602814458	5.25658554815392	4.90589286766676	4.86905679087893	4.74609211059443	5.14161294558801	5.25742169571012	5.07743899604473	5.26033769044459	5.26353310833023	5.30544738361225
ENSMUSG00000020108	Ddit4	7.62631028183809	7.43461945615105	7.66043123807176	7.06548158594801	7.00034092219831	7.02356467243616	6.94854714498376	6.5356761189903	6.5093673392076	7.26846095920683	6.94401952146118	6.7986822755825
ENSMUSG00000020107	Anapc16	4.83574415274017	4.88435076703827	4.86078625003717	4.8628370124632	4.89544270479599	4.93296200267321	4.63760235813538	4.839328040469	4.77606666354278	4.69984327036977	4.99651623401617	4.80314483722662
ENSMUSG00000044475	Ascc1	5.83425289398271	5.9409376577403	5.93755247998635	5.8670095600517	6.10304046635204	5.98661935462796	5.92690607187895	6.04259963562425	5.9717279255737	5.90597939079832	5.97910661010959	5.83723850818674
ENSMUSG00000058297	Spock2	6.33780854356784	5.99242443195318	6.17296099625878	6.52685119802694	6.0774925862767	5.96180235110424	3.19839245325057	3.41814534527829	3.54015200448593	3.50221294071266	4.12068388362801	3.74998695074164
ENSMUSG00000057337	Chst3	3.32744187950618	3.68589111499062	3.58210431057757	3.06842676920108	3.37111297426851	3.32485773243079	3.87525929187557	3.92541708739065	3.71625504385402	4.0396189609554	4.08985926681173	3.92087855809537
ENSMUSG00000004207	Psap	8.90658300477933	8.89163392067081	8.86296058981961	8.84723030393048	8.70768442296343	8.64173626945164	8.26491046299256	8.38875672236332	8.29583945347601	8.45034724213606	8.57933408661665	8.48236953615691
ENSMUSG00000012819	Cdh23	-0.0994517833011166	-0.187369428410626	-0.0271288213291463	-0.375690260280702	0.0521466582701215	-0.367909504206281	-1.3262177922736	-1.16503145404858	-1.34385696011087	-1.1472460647336	-1.08494913077125	-1.20335530233428
ENSMUSG00000020101	Vsir	1.4864724465711	1.29154829619927	1.59619869770743	1.59131463686499	1.82414012246256	1.71564966646468	1.35506568702024	1.49391009816572	1.4478706665787	1.4535168197948	1.45048807899146	1.72383520512875
ENSMUSG00000090439	Gm17455	0.935229141823335	0.401799974864218	0.893280431597319	1.76009401944985	0.591920896688269	0.798032765465109	0.588019781952198	1.66628922314798	1.08964707830959	1.04072681391842	1.10517696961626	1.19367452357501
ENSMUSG00000020100	Slc29a3	3.67332422252886	3.7703355538151	3.72346598683774	4.23227120386322	4.01457561087082	3.99893960378018	3.24541746296761	3.4474168328788	3.50913019999924	3.40324397884016	3.46995975705647	3.43919599320933
ENSMUSG00000020099	Unc5b	4.29515272776804	4.30930336129044	4.15877305402264	3.97530691239476	3.89315662450705	3.94248877195829	4.70402390553811	4.74411973964515	4.66472333782096	4.94574845966183	4.89797609943738	4.85520597670665
ENSMUSG00000020098	Pcbd1	3.90277381346315	3.75103991722403	4.03937983913759	3.53482900483599	4.27408893023188	4.10567823991066	4.60855676620918	4.4513089291363	4.51187669656501	4.28925649228282	4.51153513062001	4.57792896457113
ENSMUSG00000020097	Sgpl1	6.25727503275976	6.25486576466773	6.11919577847004	6.42931348344423	6.35638912296324	6.37034394826529	6.01814001537264	6.10086619361942	6.06568652683604	6.05506972498891	6.19210692489105	6.10071405096374
ENSMUSG00000020096	Tbata	0.710266540990606	0.355345133344187	0.87775073886273	0.845496478909421	0.711378435779356	0.417446157336229	-1.59420012940632	-1.56226862082016	-1.37497862669082	-1.58731162447836	-1.15743467413434	-1.15075026971565
ENSMUSG00000059901	Adamts14	-0.15537378674415	-0.0801172191122141	0.224368862808614	0.23489749580494	0.0872411988037491	0.0135654729666648	-0.226762431612325	0.589557192190682	0.148918664492545	0.475337734935657	0.442548950921054	0.347343183302613
ENSMUSG00000020092	Pald1	4.71884919372648	4.70316222392557	4.75063901083121	4.59892462951438	4.61474451175935	4.6019321860798	5.08425801442317	5.07152095076739	4.90962221088314	5.13649049492046	5.15867864958285	5.18263103693317
ENSMUSG00000020091	Eif4ebp2	8.01638070058277	8.13607711256884	8.05540931972226	7.70220697077973	7.62887962456523	7.6520335086593	8.13739489172701	8.14296183281574	8.07688867828548	8.19894462335689	8.15154953247131	8.10089535371723
ENSMUSG00000037151	Lrrc20	6.00127115105487	5.89953582363866	5.87585195068826	5.83281487201027	5.6988217627773	5.75783936230501	5.27225680995605	5.28693871155602	5.14480514127427	5.23036200902655	5.39000483988415	5.31987692926954
ENSMUSG00000020089	Ppa1	7.04291586485954	7.18288585538336	7.1578602990581	6.97681883645008	7.09335352198829	7.16575495360242	7.65984495957865	7.55084242073804	7.6449624761673	7.50919142054526	7.49059284507431	7.49468898440548
ENSMUSG00000020088	Sar1a	7.88661566104968	7.86236678489053	7.87380000991299	7.88325613417467	7.94383491935965	7.94093016783401	7.94798660506636	7.98991270577354	8.06569177630316	7.8949326510213	7.96640568711253	7.96423862797834
ENSMUSG00000020087	Tysnd1	5.26775475646707	5.34008922936934	5.37745329640406	5.10218550325433	5.20726259271716	5.18894332443196	4.93435133448521	5.11290662461838	5.02082891879523	5.29951566860584	5.21365955105605	5.30852275366559
ENSMUSG00000020085	Aifm2	1.79697285908078	1.80797308328131	2.15295696736716	1.89017195699025	1.95444480161367	1.80334349665929	2.26669540441653	2.28121791300094	2.09317449690883	2.33600427466697	2.32274094924101	2.38635405805569
ENSMUSG00000020086	H2afy2	8.83488242793082	8.92320288230955	8.92403285569786	8.69000030363429	8.74655282865303	8.7695481545281	8.81772757654167	8.88269804002509	8.71846049971841	8.80135911962804	8.91309056918999	8.86580492777287
ENSMUSG00000058806	Col13a1	1.8205000898052	1.64144545226787	1.53457398254545	2.04883348575691	1.64486430068977	1.69917674796113	1.70187672965935	1.41935967261746	1.36545334466201	1.8096094248054	2.10064583679418	1.87076795460266
ENSMUSG00000020083	2010107G23Rik	5.03548731283451	4.59159827457564	5.02524028165224	4.85859004437189	4.70387897630527	4.79695423740198	3.10277542481895	3.3575255395141	3.23078545078186	3.4639223687482	3.55558487867729	3.53903533125009
ENSMUSG00000037031	Tspan15	3.48150451888769	3.4694345550901	3.67729686085205	3.31058046770974	3.13876505771716	3.43938137456946	3.60458001111032	3.88308627530815	3.71135303948621	3.65990168859843	3.91058451985541	3.57376752433671
ENSMUSG00000037012	Hk1	5.55696845668593	5.34869586177916	5.36888155189265	5.51361102835914	5.18367850842686	5.10488980937487	4.47528369190255	4.63489142305658	4.39637177178256	4.66442477731081	4.60224077691767	4.57116910047362
ENSMUSG00000085347	Hk1os	0.581803852906486	-0.0554423402479252	0.426389875493633	0.460708176096251	0.143735865987008	0.457872748036056	0.213111759332783	0.84738013594551	0.397408406396519	0.148059908427101	0.121203087413331	0.666171199711702
ENSMUSG00000020080	Hkdc1	-0.055485873023116	-0.715315130787776	-0.618906585606176	-0.228347591303418	-0.229469019625927	-0.564615754830097	-1.4775459407117	-1.56226862082016	-1.49352384163474	-1.58731162447836	-1.35006447933214	-1.574509599996
ENSMUSG00000020079	Supv3l1	5.2888715648771	5.29887691528979	5.29145710018041	5.31200297272111	5.34304096603374	5.34211516590292	5.51262938359146	5.50785789275795	5.60262713500034	5.47086779263381	5.52682235629579	5.56836492219993
ENSMUSG00000097129	4930507D05Rik	0.405050227368207	-0.310731211459512	0.337383418358762	-0.0792297140826577	-0.00607734318348108	0.40919929938276	0.795894281253183	0.868427112361953	0.948746195235298	0.274786989393196	1.41224623542563	0.482551845988038
ENSMUSG00000020078	Vps26a	6.22166120118205	6.29206499712222	6.21172058044331	6.51097265529664	6.49360728494655	6.51156657304452	6.66763748146514	6.61530029947955	6.72631512392864	6.62645160042718	6.63402701836555	6.65132379207543
ENSMUSG00000020077	Srgn	1.78687290095295	1.77178065594892	1.46279491816562	1.63812191113528	1.40142536325954	1.83343515186836	1.42110372918357	1.56581579557007	1.16322000153939	1.50351797384144	1.45878254446812	1.48812250155114
ENSMUSG00000036955	Kif1bp	5.65949824958837	5.55853921970588	5.62989624024045	5.77462333009914	5.72456910146814	5.73701948382251	5.31064089883484	5.31570037141919	5.16411483566287	5.25649592733624	5.2061938847152	5.23046826619624
ENSMUSG00000020075	Ddx21	7.01088272187625	7.13381988918455	6.99296580482635	7.20228857501398	7.36216624814394	7.3546533297094	7.52420284622691	7.48339436519065	7.41122393998402	7.39432831746684	7.48224331746826	7.43014335303315
ENSMUSG00000020076	Ddx50	6.98157030380309	6.97367069425065	6.96600598140945	7.32518633371179	7.40330289385964	7.36219348156792	7.29218614832876	7.19255627597952	7.3172242560212	7.25026718959214	7.26572958283959	7.27778865848762
ENSMUSG00000036923	Stox1	1.381146968843	1.46351470766337	1.46816141924741	1.41363893357139	1.91563864282331	1.54188174533424	1.93814310896365	1.72378850832865	1.5982337124255	1.89537193912406	1.74610969454899	1.66433298245576
ENSMUSG00000020074	Ccar1	7.58623538270132	7.46919203985638	7.37689972172548	8.04521560650091	7.98681049819679	8.05657168739343	7.75476091553646	7.70244972841413	7.72246762731304	7.72945947654136	7.57151493934838	7.78398707161476
ENSMUSG00000047146	Tet1	4.43529727739441	4.19425737564138	4.06794527656518	4.67029811723103	4.6090257384064	4.55241683531245	3.99196509838995	4.07376443415511	3.97538903363689	4.16195734875679	4.18528438620404	4.09634827148512
ENSMUSG00000071253	Slc25a16	4.37319624535233	4.35848053833951	4.22046330720205	4.48598067178346	4.51903864901283	4.4774549938527	3.72435103448857	3.93878778182813	3.94243044113234	3.75659600020434	3.7027116852544	3.87561766151217
ENSMUSG00000036875	Dna2	4.19505512828365	4.49863404985533	4.20147490946778	4.27466043354084	4.67422802434237	4.45929795607526	5.49870676840583	5.30729043847247	5.28679101383264	5.31572321884132	5.26435016262931	5.3136272935752
ENSMUSG00000020070	Rufy2	4.41139679382261	4.26114834686105	4.20118770761202	4.97420455267505	4.90438348136063	4.88474269705973	3.84114751240207	3.78784463052917	3.84392568802114	3.69632404776408	3.82839710391634	3.72038438285556
ENSMUSG00000020069	Hnrnph3	7.66830705082219	7.700916286319	7.7580261412168	7.83526566387585	7.91902465814131	7.81612579568946	7.98977235284055	7.95320376557383	7.82454755412706	7.94869217790177	7.98112885674668	7.95027093682148
ENSMUSG00000020072	Pbld2	0.647121740800134	0.401091873750442	0.0500060249203358	0.779267148415933	0.143982718695614	0.365645749137819	0.309032962890974	0.342945263216567	-0.0625451824886198	0.138092287241218	0.338989986121408	0.0262394370294459
